País,Variable,Código CINE,Nivel CINE,Grado,Población,2018,2019,2020,2021,2022,2023
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Urbano,76,218,210,252,353,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Rural,14,59,44,56,93,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Total,117,273,405,376,509,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Hombres,63,137,240,204,263,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,54,136,165,172,246,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Urbano,94,231,318,314,425,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Rural,23,42,87,62,84,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Total,147,289,372,547,592,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Hombres,75,159,198,315,319,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,72,130,174,232,273,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Urbano,118,224,302,437,491,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Rural,29,65,70,110,101,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Total,181,318,384,437,671,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Hombres,112,168,223,237,373,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,69,150,161,200,298,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Urbano,129,252,304,359,551,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Rural,52,66,80,78,120,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Total,198,325,372,441,579,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Hombres,119,186,195,261,309,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,79,139,177,180,270,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Urbano,142,250,288,362,490,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Rural,56,75,84,79,89,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Total,217,313,303,415,525,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Hombres,124,183,167,212,273,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,93,130,136,203,252,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Urbano,170,243,245,349,443,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Rural,47,70,58,66,82,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Total,950,1795,2090,2524,3322,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Hombres,539,992,1158,1406,1768,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Mujeres,411,803,932,1118,1554,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Urbano,729,1418,1667,2073,2753,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Rural,221,377,423,451,569,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,247,429,358,418,555,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,146,245,192,227,299,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,101,184,166,191,256,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,205,351,288,354,464,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,42,78,70,64,91,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,235,364,358,353,440,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,123,214,196,195,240,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,112,150,162,158,200,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,180,302,312,295,368,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,55,62,46,58,72,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,234,346,349,375,397,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,123,178,189,179,214,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,111,168,160,196,183,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,183,292,280,314,335,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,51,54,69,61,62,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Total,716,1139,1065,1146,1392,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,392,637,577,601,753,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,324,502,488,545,639,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,568,945,880,963,1167,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,148,194,185,183,225,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Total,97,328,346,540,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Hombres,53,151,168,266,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,44,177,178,274,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Urbano,66,277,303,452,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Rural,31,51,43,88,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Total,73,217,244,515,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Hombres,45,112,128,254,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,28,105,116,261,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Urbano,59,186,212,435,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Rural,14,31,32,80,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Total,76,213,193,417,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Hombres,38,114,105,219,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,38,99,88,198,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Urbano,56,178,156,362,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Rural,20,35,37,55,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Total,77,161,156,377,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Hombres,34,77,83,199,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,43,84,73,178,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Urbano,67,133,127,314,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Rural,10,28,29,63,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Total,79,182,182,319,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Hombres,40,88,91,166,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,39,94,91,153,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Urbano,58,141,155,277,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Rural,21,41,27,42,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Total,74,150,170,287,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Hombres,46,66,83,135,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,28,84,87,152,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Urbano,57,121,139,239,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Rural,17,29,31,48,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Total,476,1251,1291,2455,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Hombres,256,608,658,1239,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Mujeres,220,643,633,1216,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Urbano,363,1036,1092,2079,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Rural,113,215,199,376,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,203,291,354,495,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,116,168,189,274,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,87,123,165,221,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,174,240,294,413,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,29,51,60,82,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,170,225,263,449,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,85,108,152,251,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,85,117,111,198,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,138,193,236,381,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,32,32,27,68,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,142,204,206,430,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,71,104,110,226,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,71,100,96,204,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,113,166,174,368,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,29,38,32,62,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Total,515,720,823,1374,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,272,380,451,751,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,243,340,372,623,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,425,599,704,1162,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,90,121,119,212,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Total,323,474,549,927,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,173,259,283,483,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,150,215,266,444,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,269,401,472,799,,
Ecuador,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,54,73,77,128,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Total,3432,4717,5566,5432,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Hombres,1706,2367,2795,2713,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Mujeres,1726,2350,2771,2719,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Total,3045,3814,4685,4685,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Hombres,1516,1838,2258,2294,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Mujeres,1529,1976,2427,2391,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Total,1874,2074,2780,3103,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Hombres,897,995,1306,1456,,
Ecuador,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Mujeres,977,1079,1474,1647,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Total,317769,311309,308913,301783,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Hombres,161522,158306,157440,153082,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Mujeres,156247,153003,151473,148701,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Total,289540,298654,311620,311211,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Hombres,144224,149979,155906,157122,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Mujeres,145316,148675,155714,154089,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Total,275047,273892,277884,286279,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Hombres,134257,133997,136542,141798,,
Ecuador,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Mujeres,140790,139895,141342,144481,,
Peru,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Total,10629,25754,26388,27118,29905,
Peru,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,4693,11130,11371,11856,13170,
Peru,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,5936,14624,15017,15262,16735,
Peru,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,10570,25505,26037,26571,29362,
Peru,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,59,249,351,547,543,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Total,4116,11117,11691,12532,14728,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Hombres,1951,5109,5299,5640,6692,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,2165,6008,6392,6892,8036,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Urbano,4089,11004,11568,12313,14507,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Rural,27,113,123,219,221,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Total,3115,8455,11462,12392,12956,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Hombres,1520,4000,5319,5723,5894,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,1595,4455,6143,6669,7062,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Urbano,3094,8366,11309,12225,12780,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Rural,21,89,153,167,176,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Total,2823,7609,9322,12196,13040,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Hombres,1353,3735,4437,5721,6050,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,1470,3874,4885,6475,6990,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Urbano,2805,7538,9219,12000,12864,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Rural,18,71,103,196,176,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Total,2633,6758,8306,10072,12576,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Hombres,1274,3197,4057,4821,5898,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,1359,3561,4249,5251,6678,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Urbano,2619,6712,8226,9930,12393,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Rural,14,46,80,142,183,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Total,2382,6394,7717,9205,10759,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Hombres,1133,3014,3694,4483,5168,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,1249,3380,4023,4722,5591,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Urbano,2369,6340,7640,9095,10627,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Rural,13,54,77,110,132,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Total,2036,5767,7167,8554,9877,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Hombres,1027,2749,3364,4071,4683,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,1009,3018,3803,4483,5194,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Urbano,2025,5721,7101,8429,9762,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Rural,11,46,66,125,115,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,,Total,17105,46100,55665,64951,73936,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,,Hombres,8258,21804,26170,30459,34385,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,,Mujeres,8847,24296,29495,34492,39551,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,,Urbano,17001,45681,55063,63992,72933,
Peru,𝐼𝑔𝑀,CINE-1,Educación primaria,,Rural,104,419,602,959,1003,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,1745,5029,6713,7544,8440,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,873,2441,3254,3520,3954,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,872,2588,3459,4024,4486,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,1740,5002,6664,7439,8352,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,5,27,49,105,88,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,1659,4341,5715,7274,7778,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,821,2039,2692,3488,3615,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,838,2302,3023,3786,4163,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,1653,4319,5671,7207,7697,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,6,22,44,67,81,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,1525,3918,4911,6089,7325,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,752,1836,2293,2831,3398,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,773,2082,2618,3258,3927,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,1517,3904,4885,6033,7254,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,8,14,26,56,71,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Total,4929,13288,17339,20907,23543,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,2446,6316,8239,9839,10967,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,2483,6972,9100,11068,12576,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,4910,13225,17220,20679,23303,
Peru,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,19,63,119,228,240,
Peru,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Total,2046,5592,7468,9434,10645,
Peru,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,971,2543,3396,4290,4825,
Peru,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,1075,3049,4072,5144,5820,
Peru,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,2040,5570,7434,9367,10560,
Peru,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,6,22,34,67,85,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Total,4,48,162,38,11,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Hombres,4,21,80,18,4,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,0,27,82,20,7,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Urbano,4,47,161,38,11,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Rural,0,1,1,0,0,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Total,26,126,428,46,21,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Hombres,18,70,220,25,8,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,8,56,208,21,13,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Urbano,25,126,420,43,21,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Rural,1,0,8,3,0,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Total,15,117,390,32,26,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Hombres,10,70,225,16,10,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,5,47,165,16,16,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Urbano,15,115,381,27,25,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Rural,0,2,9,5,1,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Total,11,71,268,19,9,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Hombres,6,40,156,3,4,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,5,31,112,16,5,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Urbano,11,69,266,18,9,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Rural,0,2,2,1,0,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Total,6,77,201,18,8,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Hombres,4,40,126,10,4,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,2,37,75,8,4,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Urbano,6,77,197,18,8,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Rural,0,0,4,0,0,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Total,3,37,79,15,9,
