,País,Indicador,Definicion_indicador,Código CINE,Nivel CINE,Población,Year,value
192,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2018,
193,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2018,
194,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2018,
195,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Rural,2018,
196,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Total,2018,
197,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2018,
198,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2018,
199,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2018,
200,Colombia,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2018,
201,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Total,2018,
202,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Hombres,2018,
203,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Mujeres,2018,
204,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Urbano,2018,
205,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Rural,2018,
206,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Total,2018,
207,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Hombres,2018,
208,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Mujeres,2018,
209,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Urbano,2018,
210,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Rural,2018,
211,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Total,2018,
212,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Hombres,2018,
213,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Mujeres,2018,
214,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Urbano,2018,
215,Colombia,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Rural,2018,
216,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2018,
217,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2018,
218,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2018,
219,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2018,
220,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2018,
221,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2018,
222,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2018,
223,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2018,
224,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2018,
225,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2018,
226,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2018,
227,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2018,
228,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2018,
229,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2018,
230,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2018,
231,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Total,2018,
232,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Hombres,2018,
233,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Mujeres,2018,
234,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Urbano,2018,
235,Colombia,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Rural,2018,
236,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Total,2018,
237,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Hombres,2018,
238,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Mujeres,2018,
239,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Total,2018,
240,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Hombres,2018,
241,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Mujeres,2018,
242,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Total,2018,
243,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Hombres,2018,
244,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Mujeres,2018,
245,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Total,2018,
246,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Hombres,2018,
247,Colombia,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Mujeres,2018,
248,Colombia,4,Indicador 4 - Proporción de estudiantes en situación de movilidad matriculados oportunamente en el primer grado de primaria.,Total,Total,Total,2018,
249,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Total,2018,0.93
250,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Hombres,2018,0.91
251,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Mujeres,2018,0.94
252,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Total,2018,0.99
253,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Hombres,2018,0.97
254,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Mujeres,2018,1.0
255,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Total,2018,1.08
256,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Hombres,2018,1.06
257,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Mujeres,2018,1.11
258,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Total,2018,0.83
259,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2018,0.81
260,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2018,0.85
261,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,Total,Total,Total,2018,0.97
262,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2018,0.95
263,Ecuador,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2018,0.99
264,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2018,
265,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2018,
266,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2018,
267,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2018,
268,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2018,
269,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2018,
270,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2018,
271,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2018,
272,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2018,
273,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2018,
274,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2018,
275,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2018,
